#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires","Enable"
"Informativo_Incident","19/05/2010 15:17:44","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Informativo_orc","07/08/2007 10:49:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Informativo_Proj-Pro","11/01/2018 09:04:19","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Informativo_Sistemas","18/05/2010 11:16:42","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Informativo-admin","23/12/2008 09:48:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"infra","10/11/2009 11:06:49","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"inovacoes","24/05/2019 08:16:56","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"inovaTI","28/02/2020 14:12:08","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"inpsantos","20/02/2020 12:14:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"insantos","04/03/2020 08:13:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"instalacoesmg1","24/07/2012 15:38:43","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"instalacoesmg2","24/07/2012 15:39:35","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"instalacoesrj1","24/07/2012 15:43:14","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"instalacoesrj2","24/07/2012 15:43:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"intranet","30/08/2018 11:41:33","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ioliveira","09/03/2020 08:14:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"iopereira","13/08/2019 08:19:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IPereira","05/07/2018 10:32:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"iramundo","09/08/2019 10:08:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ircampos","12/03/2020 11:23:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ircsilva","23/03/2020 10:11:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"iribeiro","03/08/2015 11:13:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"irodrigues","26/07/2018 09:34:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"irribeiro","08/10/2019 12:15:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isabela.pereira","04/03/2020 15:00:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isabella.carlo","26/02/2020 13:24:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isabella.santis","20/03/2020 12:34:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isabella.souza","12/03/2020 10:47:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isamaral","20/02/2020 09:53:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isantana","04/03/2020 08:32:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isilva","23/03/2020 14:42:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ismael.brasil",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isribeiro","24/07/2019 12:56:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"isrsantos","13/02/2020 07:21:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"issouza","12/03/2020 08:44:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRCCNDC2CC","11/02/2009 10:01:45","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRDTCDC01CCIM",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRDTCDC1CCEX","17/09/2006 10:33:45","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRDTCDC1CCIM",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRDTCDC2CCIM","27/02/2008 11:04:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRDTCDC4CCEX","07/03/2007 16:23:18","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRDTCDC5CCEX",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMCTDC01CC","10/02/2009 20:47:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMCTDC1CC","17/10/2008 11:46:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMCTMS3FS","25/09/2006 06:49:53","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC02CC",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC1CC",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC1CCIM","15/12/2006 13:42:41","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC2CCEX","16/08/2006 17:53:01","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC3CCEX","24/03/2006 14:04:06","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC4CCEXT","19/05/2005 15:38:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMTZDC4CCEXT2","17/06/2005 11:38:27","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRMUBMS2FS","05/07/2006 15:28:08","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRPARDC2CC","11/02/2009 09:43:13","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRRCXDC01CC","21/01/2011 14:53:17","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRSPLDC01CC","21/01/2011 16:56:13","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRSPLDC1CC","11/02/2009 09:28:00","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_BRUSNDC02CC","15/08/2009 21:23:44","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_SGB-DC19",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_SHVB1902",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_SHVB1909","20/06/2006 17:23:59","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IUSR_SHVB-REV","30/01/2007 15:13:07","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ivaldo.junior","04/02/2020 10:59:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ivieira","12/03/2020 09:30:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ivo.sobrinho","16/10/2019 14:38:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"ivsilva","09/03/2020 13:11:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRDTCDC01CCIM",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRDTCDC1CCEX","17/09/2006 10:33:45","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRDTCDC1CCIM",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRDTCDC2CCIM","27/02/2008 11:04:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRDTCDC4CCEX","07/03/2007 16:23:18","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRDTCDC5CCEX",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMCTDC1CC","17/10/2008 11:46:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMCTMS3FS","25/09/2006 06:49:42","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC02CC",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC1CC",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC1CCIM",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC2CCEX",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC3CCEX","13/05/2005 19:47:35","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC4CCEXT","19/05/2005 15:38:38","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMTZDC4CCEXT2","17/06/2005 11:37:25","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRMUBMS2FS",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRRCXDC01CC",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRSPLDC01CC",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_BRUSNDC02CC","15/08/2009 21:23:44","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_SGB-DC19",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_SHVB1902",,"True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_SHVB1909","20/06/2006 17:23:57","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"IWAM_SHVB-REV","30/01/2007 15:13:04","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"izabel.miller","23/03/2020 08:19:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"izaque.santos","20/02/2020 09:19:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"j.junior","10/03/2020 10:44:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaalmeida","27/02/2020 08:55:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaalves","13/02/2020 10:28:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaasouza","08/08/2019 09:14:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jabes.silva","29/11/2019 17:30:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jabrito",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jacbarbosa","04/06/2018 09:52:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jackson.emiliano",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jacruz","09/03/2020 10:50:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jacson.santos","06/02/2020 13:17:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaeffegem","20/02/2019 08:12:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jafarias","12/03/2020 09:36:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jafsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jagferreira","20/03/2020 07:33:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaime.tavares",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaissantos","26/02/2020 07:09:29","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jalexandre",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jalexandria",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jalonge","27/02/2020 11:49:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jamachado",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jamartins","12/09/2019 17:10:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jambrosio",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jamessias","28/01/2019 06:34:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jamlima","17/01/2019 07:05:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jamorim","11/11/2019 09:02:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jamsouza",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jan.neves","13/03/2020 12:31:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"janaina.santos","19/12/2019 09:08:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JAndrade","23/01/2020 08:55:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"janfsantos","06/02/2020 15:04:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"janrodrigues","20/02/2020 09:20:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jansilva","16/03/2020 08:27:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaoliveira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"japereira","24/05/2019 14:56:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"japolinario","28/01/2020 07:51:41","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaquino","17/02/2020 08:57:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaramos","19/05/2010 13:19:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jaraujo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jarocha",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jasilva","22/04/2019 08:09:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"javila","06/03/2020 08:48:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jazeredo","11/02/2020 18:35:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jbamberg","27/01/2020 08:20:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jbarbosa",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jbcardoso","20/02/2020 11:23:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jbelfort","28/02/2020 08:02:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jboliveira","05/01/2017 06:54:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jborges",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jbraga","26/02/2020 07:28:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jbrandao","17/12/2018 15:31:42","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JBSilva","13/12/2013 08:24:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcacarvalho",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcalaido","18/03/2019 08:53:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcamara","09/02/2018 06:47:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcardoso","10/02/2020 07:49:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcarlos","28/12/2017 13:28:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcarneiro","10/04/2019 05:33:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcarvalho","09/12/2019 09:06:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jccastro","20/02/2020 08:34:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jccouto","09/03/2020 07:36:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcdsouza","16/03/2020 10:04:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jchaves","10/02/2020 14:48:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcnascimento","01/03/2020 07:31:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcoliveira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcorreia","02/03/2020 07:44:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcosta","03/04/2018 09:07:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcsilva","26/02/2020 11:00:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcurcino","10/02/2020 08:15:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jcvmadeira","10/02/2020 09:17:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jczarnik","17/02/2020 08:04:07","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jdantas","15/01/2019 06:12:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jdavanso","19/03/2020 14:14:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jdias","09/03/2020 13:45:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jdsilva","14/02/2019 11:50:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jealves","10/02/2020 08:58:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jean.alves",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jean.grellmann","02/12/2019 09:48:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jecsilva","05/03/2020 14:00:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jeferson.ardigor",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jefferson.pereira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jefferson.silva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jegsantos","30/07/2012 10:55:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jemediato","06/03/2020 15:59:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jeoliveira","19/02/2020 15:44:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JEpereira","23/03/2020 07:21:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JEQUIE_20ANDAR","05/03/2018 09:50:40","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jeribeiro",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jesoliveira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jessica.almeida","19/03/2020 10:50:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jessica.dutra","03/03/2020 14:26:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jessica.tavares","19/03/2020 13:18:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jesteves","29/03/2018 13:48:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jeu.gregorio",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jevangelho","03/10/2019 10:21:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jevsilva","09/07/2018 08:52:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfaria","06/03/2020 14:53:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfcosta","12/03/2020 10:33:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfernandes","02/05/2017 14:41:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JFerreira","19/03/2020 09:34:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JFerreira1",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfgoliveira","20/08/2019 07:12:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfhsilva","13/02/2020 08:55:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Jfigueiredo","13/03/2020 14:58:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfilho","02/03/2020 05:58:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfmartins","19/03/2018 08:59:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfranco","16/03/2020 06:22:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfreitas","06/02/2018 10:57:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jfrocha","02/03/2020 19:14:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JFSimoes","13/03/2020 08:37:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgaraujo","16/03/2020 07:37:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgarcia","03/03/2020 12:02:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgaviao","02/03/2020 08:17:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgcosta","17/03/2020 10:08:09","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgloria","13/11/2018 07:31:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgoes","28/02/2019 16:46:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgoldhar","17/02/2020 07:15:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgoncalves",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgreis",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgrosso","24/02/2020 06:40:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jgsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jhaber","29/02/2020 07:23:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jiabreu","02/03/2020 09:00:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jielo","19/09/2019 11:02:19","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jisidoro","22/01/2018 08:53:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jisilva","10/02/2020 12:14:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jjborges","20/07/2019 08:02:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jjfernandes","12/03/2020 09:46:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jjgsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jjmoraes","29/05/2019 08:28:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jjnsilva","10/02/2020 07:45:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jjsilva","14/06/2019 16:48:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jkades",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlazari","17/02/2020 06:21:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlborges","16/03/2020 13:06:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlcarvalho",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlcruz","12/03/2020 09:48:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jldias","20/03/2020 09:15:40","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlferreira","21/02/2020 14:00:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlima","27/02/2020 08:03:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlmachado","21/08/2018 08:03:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlmartins","30/04/2019 15:01:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlopes","22/08/2019 08:55:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlouzada","11/03/2016 09:47:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlrebelo","27/03/2013 11:41:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlrodrigues","17/03/2020 06:37:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlsilva",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlsouza","11/03/2020 05:23:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlucas",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlutke","02/03/2020 09:21:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jluvizotto","18/03/2020 09:27:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jlximenes","13/02/2020 08:27:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmacelino","10/03/2020 08:52:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmachado","13/03/2020 06:56:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmaciel","18/03/2020 14:22:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmagalhaes","03/10/2019 14:38:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmandaro","12/03/2020 11:01:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmanhaes","22/04/2016 07:56:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmarcelino","16/03/2020 21:23:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmarques","06/03/2020 14:27:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmartins","16/03/2020 06:55:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JMedeiros","12/03/2020 08:28:15","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmelo","16/03/2020 07:02:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmendonca",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JMoliveira","19/03/2020 10:56:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmoliveira1",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JMonteiro","31/01/2019 05:56:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"JMoreira","05/03/2020 14:28:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmsantos","05/02/2018 09:12:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jmsilva","21/02/2020 09:02:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jnascimento","05/03/2020 11:04:05","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jneto",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"jnogueira","28/08/2017 08:32:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
